domain,category,risk,status,reported_by,notes,added_at,added_by
1xbetapkburkina.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1xbetapkrdc.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1xbetcasino366fr.com,Casino,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1xbetcasinofr.com,Casino,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1xbetm.info,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1xlite-55770.bar,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1xlite-88878.bar,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1xo.ru.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1xshart.app,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1yir.ru.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1ys5h.superextreme.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
1z8m.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2-prediksi-pekantoto.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2.rtp-idntogel.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2.tebakanhptoto.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
20080088.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2013win.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2024congreso.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2024pesa.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2025082400.playibetwinasia.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
202fliks.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
20rtploginhoras88.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
20tiara-4d.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
218.solarbotics.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2198214.vip,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
21huat.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
21pools.net,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
21stcenturyasianarmsrace.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
225sekastream.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
22crownk.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23924894.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23tokototo.lol,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23win.boo,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23win.fail,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23win.hiphop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23win.kim,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23win.london,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23win.red,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23win06.world,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
23winmi.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
24hdna2nd934nkxjca84nakjnf7.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
24tokototo.site,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
25pekantoto.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
26889853.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
26nk88.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
26thannual.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
27nk88.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
27stars01.kampungvip.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
288.cdn-lb.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
288cdn.online,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28bet.baby,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28bet.band,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28bet.beauty,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28bet.beer,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28bet.bid,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28bet.gives,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28bet88.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28nk88.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
28win.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
293bayspin.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2976.cn.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
29nk88.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
29pekantoto.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2agodaslot.net,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2archipedia.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2backlink.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2beton138.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2ez-4.me,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2halubet76.co,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2idrslot138.com,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2iso777.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2kidsbrewing.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2liga99.run,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2museumvvip.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2nuwt.paramanalo.online,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2pemenang77.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2priaqq.co,Poker,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2rimbaslot.online,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2sarangsbobet.com,Sportbook,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2spin-pemuda138.pro,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2spincuanwin77.click,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
2thumbtech.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3.bonushptoto.info,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3.panduanhptoto.info,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
300.cn,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
301laza.store,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
303bet.download,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
303bosnih.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
303vipdeal.pro,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
30nk88.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
30vp.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
32110101001a010100.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
32win.broker,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
32win.chat,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
32win.free,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
32win.luxury,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
32win32.win,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
333win.codes,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3345.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33capy.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33win.legal,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33win.rentals,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33win.services,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33win.uk.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33win07bg.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33win1.casa,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33wincom.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
33winv.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
35rtpslotsakura.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
360junkies.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365aud.co,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365bet.bio,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365bets.win,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365cuci.co,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365freekredit.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365kub.ltd,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365raja.poker,Poker,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365raja33.asia,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
365slotrtp.info,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
368connect.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
388sport.icu,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
388sport.sbs,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
388sports.cyou,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
388sports.support,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
389bet.win,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
389xsport.fun,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
389xsport.vip,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
38naga508.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
38rp888.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
39gacor.site,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3agk777.icu,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3agk777.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3dbutiksinredning.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3dhoki111.lol,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3dhokilinkout.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3dimenze.net,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3dolar508.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3dpdfconsortium.org,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3dtotalgames.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3fb88.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3hawai99.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3ihp.us.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3istana.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3kauto.guru,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3legal4d.info,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3meoh789.cyou,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3nsm892ggwp.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3p.imbuhan.cc,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3prize.menantugoogle.vip,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3prize4d.vip,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3prizetoto.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3prizetoto.shop,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3raja-topmantap.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3rajaslot-bestvvip12.pro,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3rdstnestbb.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3relojes.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3rp369.autos,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3rp369.click,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3rp369.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3rz.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3tenclothing.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3togel.net,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3win8.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3xbet.center,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
3xbet.team,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4.buktijptoto12karya.info,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4.rtpixp88terbaik.lol,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
400301.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
40corlaslot-4d.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
417europeancafe.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
41lebah-4d.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
420-smokeshop.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
43tiara-4d.xyz,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
456asdffds.cc,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
456club.love678.store,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
456club.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
46.solarbotics.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4687123mb777.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
48xj.us.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
49rtpslotsakura.xyz,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
49writingcenter.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4abets.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4betfarsi.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dbtvrtp.site,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dfalse.site,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dhainan.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dkorean.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dlivegame.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dngine.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dshanghai.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dslot88.lat,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dslot88b.fun,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dslot88b.lol,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dsuper.co,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dsuper.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4dsuper.org,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4rooms.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4summitchallenge.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4tukul777.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4wd.co.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
4xfvev3.uk.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
5.sun-togel.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
500pg.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
50609215.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
50pemuda138.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
511.abang99.sbs,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
515spip.uk.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
51games.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
51ststatetavern.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
5240632.vip,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
52thai.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
53above.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
5415.cn.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
5554340.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
555win.academy,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
5587421.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
55kbet3n.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
55kbet3p.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
55kbet3y.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
55kbet545.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
55kbet665.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
55kbet776.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
55kbet8t.cc,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
